Asset1,Asset2,Asset3,Asset7,Asset8,Asset9,B2B_purchase1,Capital1,CapitalRatio1,Cost1,Cost10,Cost11,Cost12,Cost13,Cost14,Cost15,Cost16,Cost17,Cost2,Cost3,Cost4,Cost5,Cost8,Cost9,Design1,Emp_female,Emp_male,Emp_total,EquityShareCapital,ITAssetC,Liability1,Liability2,Liability3,NProfitB4Tax,OutsourcingCost,Patent1,RNDcost1,RevProfit1,RevProfit2,TAssetC1,TAssetC2,TAssetC3,TAssetC4,TAssetC5,TAssetC6,TAssetC7,TAssetC8,TradeMark1,UMR1,emp2,emp3,emp4,emp6,emp66,emp7,emp8
7626,3442,,3913.0,4.0,1.0,,4558,0.0,0,14,77.0,71.0,0.0,1034,40.0,10.0,12.0,3953,40,3953.0,0.0,2584,173,0.0,43.0,16.0,59,350.0,0.0,3068,3068.0,,1249,,0.0,,5169,73,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,27,8.0,19.0,27,,8.0,19.0
10753,6038,,688.0,2032.0,29.0,,6607,0.0,36566,129,23.0,95.0,0.0,5756,49.0,0.0,1.0,2877,49,39443.0,0.0,33227,213,0.0,973.0,369.0,1342,1000.0,0.0,4146,3846.0,300.0,320,,0.0,,39461,351,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,1237,340.0,897.0,7,79.0,4.0,3.0
13723,4372,,879.0,8462.0,,,4158,0.0,0,171,86.0,1.0,0.0,1493,383.0,106.0,6.0,3380,383,3380.0,0.0,1468,161,0.0,53.0,26.0,79,700.0,0.0,9565,4696.0,4869.0,-1344,,0.0,,2131,288,127.0,0.0,217.0,0.0,0.0,11.0,64.0,-165.0,0.0,0.0,71,19.0,52.0,71,,19.0,52.0
447,365,,,57.0,,27.0,305,0.0,1123,0,3.0,1.0,0.0,153,1.0,0.0,0.0,127,1,1250.0,0.0,1085,8,0.0,10.0,48.0,58,300.0,0.0,142,142.0,,-33,,0.0,,1217,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,48.0,10.0,5,,4.0,1.0
4775,3748,,417.0,386.0,,,2998,0.0,17900,59,736.0,34.0,0.0,1005,14.0,3.0,3.0,1055,14,18955.0,0.0,17013,108,0.0,372.0,336.0,708,300.0,0.0,1777,1757.0,20.0,207,,0.0,,19122,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708,336.0,372.0,18,33.0,10.0,8.0
4863,3623,35.0,46.0,112.0,1.0,,1391,0.0,53,45,2387.0,99.0,1.0,4013,4.0,1.0,0.0,41355,4,41408.0,53.0,34379,431,0.0,1275.0,211.0,1486,500.0,0.0,3472,3472.0,,84,,0.0,,41436,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,43.0,13.0,49,1285.0,38.0,11.0
2262,1510,,,738.0,,,-4485,0.0,0,314,56.0,0.0,0.0,1484,9.0,0.0,0.0,11797,9,11797.0,0.0,9637,306,0.0,212.0,40.0,252,500.0,0.0,6747,2510.0,4237.0,-1312,,0.0,,10485,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,40.0,212.0,252,,40.0,212.0
15010,7581,,4133.0,222.0,209.0,,10475,0.0,12647,178,170.0,2.0,1.0,14232,128.0,96.0,7.0,7965,128,20612.0,0.0,5018,1011,0.0,22.0,67.0,89,3000.0,93.0,4535,4363.0,172.0,1095,,0.0,,21104,731,271.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,89,67.0,22.0,17,,12.0,5.0
4336,3123,10.0,,570.0,,,3563,0.0,477,236,80.0,812.0,0.0,1002,23.0,0.0,1.0,10130,23,10607.0,283.0,7636,558,0.0,222.0,14.0,236,1500.0,0.0,773,762.0,11.0,-6,,0.0,,10565,59,237.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,30,9.0,21.0,30,,9.0,21.0
25721,17823,,4613.0,207.0,734.0,,19785,51.0,0,449,91.0,163.0,34.0,4052,348.0,0.0,13.0,23340,348,23340.0,0.0,17402,1149,0.0,22.0,91.0,113,5000.0,8.0,5936,5098.0,838.0,10064,,0.0,,31061,2691,171.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,3.0,0.0,113,91.0,22.0,100,,80.0,20.0
8407,4470,69.0,769.0,1447.0,1220.0,,6260,0.0,16335,944,45.0,16.0,34.0,5468,465.0,9.0,0.0,3626,465,19961.0,3898.0,9184,372,0.0,20.0,178.0,198,2000.0,0.0,2147,2022.0,125.0,373,,5.0,,20464,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198,178.0,20.0,18,,12.0,6.0
7099,4206,,2768.0,29.0,17.0,,2624,0.0,0,16,627.0,13.0,2.0,654,29.0,2.0,0.0,20411,29,20411.0,0.0,19055,44,0.0,94.0,491.0,585,800.0,0.0,4475,2709.0,1766.0,591,,0.0,,20881,150,19.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,22,21.0,1.0,22,,21.0,1.0
1147,971,,,133.0,,,668,0.0,3226,0,114.0,7.0,0.0,373,7.0,1.0,1.0,2531,7,5757.0,243.0,4971,49,0.0,46.0,121.0,167,300.0,0.0,479,479.0,,14,,0.0,,5752,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,96.0,42.0,4,22.0,2.0,2.0
2447,2259,,3.0,34.0,,,1515,0.0,0,26,33.0,0.0,0.0,313,28.0,14.0,0.0,7208,28,7208.0,0.0,6817,19,0.0,5.0,377.0,382,805.0,0.0,932,932.0,,0,,0.0,,7135,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,377.0,5.0,6,24.0,5.0,1.0
26614,8773,,2920.0,9569.0,110.0,406.0,7026,0.0,406,1462,656.0,12.0,9.0,17393,1432.0,1159.0,1.0,41435,1432,41841.0,406.0,18174,3729,0.0,66.0,507.0,573,1000.0,19.0,19588,18596.0,992.0,1056,,0.0,,44166,163,1924.0,0.0,0.0,0.0,0.0,518.0,1406.0,0.0,0.0,0.0,32,20.0,12.0,32,30.0,20.0,12.0
99499,37455,3826.0,25381.0,10568.0,3290.0,253113.0,37114,0.0,253114,5208,5777.0,224.0,-101.0,34428,1851.0,552.0,10.0,14769,1851,267883.0,40947.0,160972,20428,0.0,5535.0,1330.0,6865,6214.0,2665.0,62385,51342.0,11043.0,8910,1623.0,2.0,482.0,277137,1507,4331.0,0.0,0.0,0.0,2065.0,0.0,2266.0,0.0,2.0,0.0,6865,1330.0,5535.0,239,,178.0,61.0
43839,31061,410.0,209.0,1386.0,1552.0,,15638,0.0,0,301,470.0,11344.0,93.0,13944,1192.0,0.0,11.0,41486,1192,41486.0,0.0,14532,802,0.0,223.0,102.0,325,2000.0,1398.0,28201,28178.0,23.0,-95,,0.0,,38643,3940,979.0,389.0,163.0,68.0,0.0,73.0,286.0,0.0,17.0,0.0,300,96.0,204.0,300,,96.0,204.0
4918,2209,24.0,,1493.0,77.0,,2926,0.0,53005,193,1646.0,26.0,6.0,3750,62.0,58.0,3.0,3350,62,56355.0,0.0,50499,235,0.0,1178.0,779.0,1957,1000.0,0.0,1992,2232.0,-240.0,201,,0.0,,56413,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957,779.0,1178.0,5,1054.0,3.0,2.0
2610,2363,,,156.0,67.0,,1833,0.0,0,44,45.0,8.0,13.0,591,1.0,0.0,0.0,15393,1,15393.0,0.0,14680,12,0.0,3.0,778.0,781,801.0,0.0,777,777.0,,154,,0.0,,15017,531,131.0,0.0,0.0,0.0,0.0,130.0,1.0,0.0,0.0,0.0,781,778.0,3.0,12,,10.0,2.0
53025,31970,,19997.0,583.0,228.0,0.0,27268,0.0,177445,145,5547.0,94.0,14.0,14077,756.0,1.0,117.0,2449,756,179894.0,0.0,158945,1072,0.0,4545.0,2371.0,6916,1572.0,330.0,25757,22994.0,2763.0,3330,0.0,0.0,0.0,182581,1399,63.0,0.0,0.0,0.0,0.0,0.0,48.0,15.0,6.0,0.0,167,105.0,62.0,29,426.0,22.0,7.0
7353,5365,,1467.0,176.0,,0.0,4872,0.0,8879,7,1.0,0.0,3.0,976,634.0,58.0,4.0,388,634,9267.0,0.0,8260,20,0.0,245.0,247.0,492,500.0,0.0,2481,2481.0,,658,216.0,0.0,,10289,270,82.0,0.0,0.0,0.0,0.0,77.0,5.0,0.0,0.0,0.0,492,247.0,245.0,5,,3.0,2.0
12746,9989,,,170.0,373.0,268.0,1887,0.0,73334,75,425.0,0.0,0.0,4132,38.0,0.0,13.0,3058,38,76392.0,0.0,71037,723,0.0,299.0,1314.0,1613,1000.0,0.0,10859,8133.0,2726.0,1034,,0.0,,77297,167,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,5.0,0.0,18,14.0,4.0,18,15.0,14.0,4.0
2222,1627,,423.0,55.0,1.0,,521,0.0,15567,49,420.0,1.0,3.0,1388,1.0,0.0,1.0,2850,1,18417.0,0.0,16466,90,0.0,334.0,510.0,844,500.0,0.0,1701,1520.0,181.0,-356,,0.0,,18002,60,26.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,8,4.0,4.0,8,7.0,4.0,4.0
19400,13348,,415.0,733.0,302.0,,16849,0.0,11791,349,28.0,20.0,0.0,13175,258.0,0.0,108.0,7589,258,19380.0,0.0,5374,434,0.0,19.0,56.0,75,3000.0,272.0,2551,2332.0,219.0,2358,,0.0,,21622,374,569.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,0.0,37,29.0,8.0,37,379.0,29.0,8.0
1685,1558,,,1.0,,,1506,0.0,0,1,27.0,0.0,0.0,413,10.0,8.0,0.0,7100,10,7100.0,0.0,6648,11,0.0,13.0,478.0,491,901.0,0.0,179,79.0,100.0,288,,0.0,,7046,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491,478.0,13.0,11,,8.0,3.0
5225,5009,,,1.0,,,3997,0.0,2957,28,15.0,18.0,-6.0,1092,160.0,0.0,0.0,3190,160,6147.0,2957.0,1822,221,0.0,44.0,29.0,73,500.0,0.0,1228,1228.0,,-725,,0.0,,4675,907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,29.0,44.0,2,,1.0,1.0
2393,661,,1488.0,171.0,,,1197,0.0,0,34,121.0,5.0,0.0,283,1.0,0.0,0.0,4849,1,4849.0,0.0,4389,17,,25.0,175.0,200,500.0,0.0,1196,657.0,539.0,74,,,,4859,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6,4.0,2.0,6,,4.0,2.0
14191,8956,191.0,3067.0,1162.0,49.0,,6206,0.0,62615,244,27.0,2.0,4.0,3786,355.0,256.0,72.0,2921,355,65536.0,1827.0,59520,126,0.0,405.0,1664.0,2069,3570.0,9.0,7985,7225.0,760.0,322,,3.0,,65988,225,128.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,2.0,2069,1664.0,405.0,49,,44.0,5.0
155769,79838,1662.0,38542.0,13362.0,770.0,6880.0,61341,0.0,301814,2083,1168.0,182.0,-507.0,32501,15731.0,84.0,29.0,14551,15731,316365.0,29424.0,246452,5062,0.0,755.0,3460.0,4215,16300.0,221.0,94428,59098.0,35330.0,654,14769.0,17.0,2753.0,329215,3535,3115.0,48.0,241.0,0.0,1065.0,319.0,1442.0,0.0,0.0,3.0,170,147.0,23.0,169,,146.0,23.0
1707,1154,110.0,,33.0,374.0,,395,0.0,2383,0,12.0,0.0,0.0,1242,15.0,15.0,0.0,330,15,2713.0,0.0,1451,8,0.0,13.0,105.0,118,501.0,0.0,1312,1312.0,,12,,0.0,,2577,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,105.0,13.0,3,,2.0,1.0
5700,1604,,308.0,3753.0,,,2322,0.0,11188,98,292.0,19.0,1.0,887,137.0,90.0,0.0,893,137,12081.0,0.0,10703,81,0.0,187.0,240.0,427,300.0,0.0,3378,1091.0,2287.0,275,,0.0,,12480,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,240.0,187.0,15,,12.0,3.0
